ID,Price,Date,Postcode,Type,New,Duration,PAON,Number,Street,NA,City,City2,County,URL
08FD317E-3E56-4841-9275-3F947FDA6E25,324995,06/06/2014,CB23 6HT,D,Y,F,,14,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/08FD317E-3E56-4841-9275-3F947FDA6E25/2014-07-19665
9F1109E9-CB8A-49A6-A123-773BD1171FEB,314995,29/05/2014,CB23 6HT,D,Y,F,,16,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/9F1109E9-CB8A-49A6-A123-773BD1171FEB/2014-08-41155
D4F25D26-91AF-46E2-8F00-23C9726E0AD7,289995,28/03/2014,CB23 6HT,D,Y,F,,17,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D4F25D26-91AF-46E2-8F00-23C9726E0AD7/2014-06-10108
9A204B8A-397B-4AE2-B423-C7BE97667009,290000,30/05/2014,CB23 6HT,D,Y,F,,18,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/9A204B8A-397B-4AE2-B423-C7BE97667009/2014-07-61436
18460C1F-8553-4CF5-B3CC-A708C3B7C97D,344995,21/03/2014,CB23 6HT,D,Y,F,,19,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/18460C1F-8553-4CF5-B3CC-A708C3B7C97D/2014-05-45660
09F9A5A7-32EE-42E6-AA0C-B33721B7041A,294995,25/04/2014,CB23 6HT,D,Y,F,,20,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/09F9A5A7-32EE-42E6-AA0C-B33721B7041A/2014-07-55281
D12BF117-F580-48F4-800E-58DB3276CA82,315995,21/02/2014,CB23 6HT,D,Y,F,,21,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D12BF117-F580-48F4-800E-58DB3276CA82/2014-04-24876
B9DD0347-0DEA-47BA-A0FE-4E8C08B24459,319995,28/03/2014,CB23 6HT,D,Y,F,,22,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/B9DD0347-0DEA-47BA-A0FE-4E8C08B24459/2014-05-21351
7E189EDA-6CE3-49EA-A85C-6DAACDF24144,344950,19/02/2014,CB23 6HT,D,Y,F,,23,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/7E189EDA-6CE3-49EA-A85C-6DAACDF24144/2014-04-30706
389CE375-9650-4A8A-A0C0-029204C4969F,350000,09/05/2014,CB23 6HT,D,Y,F,,24,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/389CE375-9650-4A8A-A0C0-029204C4969F/2014-07-00834
A8968F64-FA52-4297-8AEE-D707B80205B9,324995,23/05/2014,CB23 6HT,D,Y,F,,26,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/A8968F64-FA52-4297-8AEE-D707B80205B9/2014-07-66127
E2F1BD29-D895-41BB-AC86-ABA1D2ABEEE6,237995,21/01/2014,CB23 6HT,T,Y,F,,31,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/E2F1BD29-D895-41BB-AC86-ABA1D2ABEEE6/2014-04-48426
6CF2EC2B-AEAB-44B8-8688-D983A6040337,218995,21/01/2014,CB23 6HT,S,Y,F,,35,BRACE DEIN,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/6CF2EC2B-AEAB-44B8-8688-D983A6040337/2014-04-61446
3C68880E-297E-4B44-BCB3-DE55021FFD77,241995,12/09/2014,CB23 6HW,T,Y,F,,2,TEMPEST ROAD,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/3C68880E-297E-4B44-BCB3-DE55021FFD77/2014-10-80962
FDA79639-3F5B-4470-9E68-34A384947F31,299950,30/06/2014,CB23 6HY,D,Y,F,,1,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/FDA79639-3F5B-4470-9E68-34A384947F31/2014-10-19324
5A07B30E-951C-41A3-AD95-793920D825DF,250000,01/07/2014,CB23 6HY,D,Y,F,,15,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/5A07B30E-951C-41A3-AD95-793920D825DF/2014-09-38864
EDA73005-763A-47B7-A7FC-9F923E81F5CB,239950,30/06/2014,CB23 6HY,D,Y,F,,17,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/EDA73005-763A-47B7-A7FC-9F923E81F5CB/2014-09-51278
FB220F03-828D-41CA-A27C-2199887F1B8E,249950,29/08/2014,CB23 6HY,T,Y,F,,19,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/FB220F03-828D-41CA-A27C-2199887F1B8E/2014-10-12213
2A6DD5AC-7309-4A55-95A5-05467B3A9BA3,294950,12/11/2014,CB23 6HY,D,Y,F,,2,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/2A6DD5AC-7309-4A55-95A5-05467B3A9BA3/2015-01-01687
10EE4983-5450-490A-A15A-38E6272D9AE3,244995,19/09/2014,CB23 6HY,T,Y,F,,21,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/10EE4983-5450-490A-A15A-38E6272D9AE3/2014-11-20591
93A63944-E4E4-4F69-819F-42BCD74AEEED,249950,05/09/2014,CB23 6HY,T,Y,F,,23,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/93A63944-E4E4-4F69-819F-42BCD74AEEED/2014-11-24103
DA76BA8D-F1B2-4C4C-B6D0-301441BC666F,230000,30/06/2014,CB23 6HY,S,Y,F,,28,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/DA76BA8D-F1B2-4C4C-B6D0-301441BC666F/2014-09-15490
BD3FEE45-256E-4191-9DA4-95EDCCEB98F0,234950,30/06/2014,CB23 6HY,S,Y,F,,30,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/BD3FEE45-256E-4191-9DA4-95EDCCEB98F0/2014-10-54595
D286A8CD-19EF-4726-A591-FDFB49B18F25,255000,30/06/2014,CB23 6HY,D,Y,F,,32,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/D286A8CD-19EF-4726-A591-FDFB49B18F25/2014-10-92617
452175CD-0D51-41A0-A684-8AF902D3D40B,234950,30/06/2014,CB23 6HY,S,Y,F,,4,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/452175CD-0D51-41A0-A684-8AF902D3D40B/2014-10-50685
32F95FB2-E0BE-4FC5-A7C0-978F6348E572,230000,30/06/2014,CB23 6HY,S,Y,F,,6,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/32F95FB2-E0BE-4FC5-A7C0-978F6348E572/2014-10-55171
CB4B620C-6C6C-490F-9F58-EB0DA71228F8,249950,30/06/2014,CB23 6HY,D,Y,F,,8,MUSTANG DRIVE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/CB4B620C-6C6C-490F-9F58-EB0DA71228F8/2014-09-75804
CE9C3DD8-B84C-4801-A65E-300D6D6DE4F3,249950,31/10/2014,CB23 6HZ,D,Y,F,,5,BOTHA CLOSE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/CE9C3DD8-B84C-4801-A65E-300D6D6DE4F3/2015-01-15386
E3B5BF22-1A18-4467-9CFC-F5BF7D179A41,234950,31/10/2014,CB23 6HZ,S,Y,F,,7,BOTHA CLOSE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/E3B5BF22-1A18-4467-9CFC-F5BF7D179A41/2015-01-78874
1471C49C-3508-4FAF-ACE7-49E185690892,234950,17/10/2014,CB23 6HZ,S,Y,F,,9,BOTHA CLOSE,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/1471C49C-3508-4FAF-ACE7-49E185690892/2015-01-23901
BD0CB01A-F642-4658-821B-B1ED2266A855,216950,21/11/2014,CB23 6JA,S,Y,F,,33,BISLEY CRESCENT,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/BD0CB01A-F642-4658-821B-B1ED2266A855/2015-01-57130
54C167DC-314C-4CE9-BFF9-E2A50EC2E93A,249950,21/11/2014,CB23 6JA,S,Y,F,,37,BISLEY CRESCENT,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/54C167DC-314C-4CE9-BFF9-E2A50EC2E93A/2015-01-72688
2D2A12F5-E1BF-4AD6-88BB-2D0B10125DAF,249950,14/11/2014,CB23 6JA,S,Y,F,,47,BISLEY CRESCENT,UPPER CAMBOURNE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/2D2A12F5-E1BF-4AD6-88BB-2D0B10125DAF/2015-01-14448
32BDC10C-7208-4039-A133-0976BF3ABDD5,145500,17/09/2014,CB23 7AA,F,N,L,FLAT 3,SCHOOL COURT,FURLONG WAY,HIGHFIELDS CALDECOTE,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/32BDC10C-7208-4039-A133-0976BF3ABDD5/2014-11-03450
9AD08167-6B77-40D5-AA0D-9396EF3CF7C7,385000,16/05/2014,CB23 7AD,D,N,F,,76,WIMPOLE ROAD,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/9AD08167-6B77-40D5-AA0D-9396EF3CF7C7/2014-06-41722
2544FFB5-E849-4021-80D8-6C82A23A652E,590000,16/09/2014,CB23 7AE,D,N,F,,255,WIMPOLE ROAD,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/2544FFB5-E849-4021-80D8-6C82A23A652E/2014-10-39662
9B2F7440-C5AA-4823-8269-D85B2BA10BB1,393500,27/11/2014,CB23 7AG,S,N,F,,24,HASLINGFIELD ROAD,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/9B2F7440-C5AA-4823-8269-D85B2BA10BB1/2015-01-69427
EF61B63F-D31B-4952-8E0F-A74F19AD58A9,350000,04/07/2014,CB23 7AG,S,N,F,,26,HASLINGFIELD ROAD,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/EF61B63F-D31B-4952-8E0F-A74F19AD58A9/2014-10-60875
437BBBA2-1E5E-4FB7-9BC9-81674C7FBB65,192000,31/01/2014,CB23 7AN,T,N,F,,10,MERIDIAN CLOSE,HARDWICK,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/437BBBA2-1E5E-4FB7-9BC9-81674C7FBB65/2014-03-35761
379407B4-538F-4CA6-95FA-4D7A8F96A932,249950,26/09/2014,CB23 7AN,T,N,F,,18,MERIDIAN CLOSE,HARDWICK,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/379407B4-538F-4CA6-95FA-4D7A8F96A932/2014-11-28070
C679B418-7CE9-4E47-93F2-B2C695FE1F1E,475000,14/08/2014,CB23 7AN,D,N,F,,28,MERIDIAN CLOSE,HARDWICK,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/C679B418-7CE9-4E47-93F2-B2C695FE1F1E/2014-10-65061
CA54E30A-4512-4768-B17F-1ED4EBDB8E06,430000,28/11/2014,CB23 7AP,D,N,F,,25,THORNBURY,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/CA54E30A-4512-4768-B17F-1ED4EBDB8E06/2015-01-09904
30A1E758-4380-4D86-984F-28835DC3C7BA,555000,27/02/2014,CB23 7AP,D,N,F,,9,THORNBURY,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/30A1E758-4380-4D86-984F-28835DC3C7BA/2014-04-11328
FF16B3C9-6BF3-4070-BD7C-F3DDAF9775B8,320000,17/02/2014,CB23 7AR,S,N,F,,84,CAMBRIDGE ROAD,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/FF16B3C9-6BF3-4070-BD7C-F3DDAF9775B8/2014-04-68954
F5920003-7E30-474D-BCC0-B64D3D044303,418000,08/08/2014,CB23 7AZ,S,N,F,,19,KINGS GROVE,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/F5920003-7E30-474D-BCC0-B64D3D044303/2014-09-58611
6EA521FE-63E7-4EA5-9C05-D33177F6E0CD,100000,27/11/2014,CB23 7BL,T,N,L,,11,ALLENS CLOSE,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/6EA521FE-63E7-4EA5-9C05-D33177F6E0CD/2015-01-67729
90E20E62-9643-4368-B2F6-1C10A12EAE46,65000,13/05/2014,CB23 7BQ,D,N,F,,2,MAILES CLOSE,BARTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/90E20E62-9643-4368-B2F6-1C10A12EAE46/2014-12-08598
3F401F61-62E6-4434-9C13-4ADE5504167C,340000,28/02/2014,CB23 7BS,S,N,F,,84,BARTON ROAD,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/3F401F61-62E6-4434-9C13-4ADE5504167C/2014-04-20942
EDA4BB42-D395-4AA3-B37E-6F03F4F5FC6D,295500,07/02/2014,CB23 7BS,S,N,F,,96,BARTON ROAD,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/EDA4BB42-D395-4AA3-B37E-6F03F4F5FC6D/2014-03-30723
667655D0-66E1-43D1-B039-28FEDAE1E2EA,180500,08/08/2014,CB23 7DB,F,N,L,,33,HILLFIELD ROAD,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/667655D0-66E1-43D1-B039-28FEDAE1E2EA/2014-10-14985
181F5335-98E8-4EA7-AB20-67E801A646B7,170000,23/09/2014,CB23 7DB,S,N,L,,37,HILLFIELD ROAD,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/181F5335-98E8-4EA7-AB20-67E801A646B7/2014-12-32434
77F0D9B2-9590-45DB-8596-7389ED734662,235000,30/05/2014,CB23 7DB,S,N,F,,49,HILLFIELD ROAD,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/77F0D9B2-9590-45DB-8596-7389ED734662/2014-08-39868
67626299-17EE-4A91-9297-2AC84C988FF9,330000,27/08/2014,CB23 7DD,S,N,F,,17,HARBOUR AVENUE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/67626299-17EE-4A91-9297-2AC84C988FF9/2014-10-15614
AB496DE1-22E7-4DC9-8395-3BC6029E4C23,235000,09/12/2014,CB23 7DD,T,N,F,,52,HARBOUR AVENUE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/AB496DE1-22E7-4DC9-8395-3BC6029E4C23/2015-01-19357
63C32FBF-E63A-4CBD-8093-94DD9C28D8F1,299995,27/08/2014,CB23 7DF,S,N,F,,2,THE VALLEY,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/63C32FBF-E63A-4CBD-8093-94DD9C28D8F1/2014-11-53988
86F319F1-9EEC-4E97-A14A-D245B3C7306D,395000,17/09/2014,CB23 7DG,D,N,F,,19,LONG ROAD,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/86F319F1-9EEC-4E97-A14A-D245B3C7306D/2014-11-75979
1A2D70D6-E081-4EC3-BB1B-46A355C64FFF,500000,21/03/2014,CB23 7DG,D,N,F,,3,LONG ROAD,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/1A2D70D6-E081-4EC3-BB1B-46A355C64FFF/2014-07-21911
5A713217-0906-4661-A066-79330D2CC063,217000,14/11/2014,CB23 7DJ,T,N,F,,6,BAKERS CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/5A713217-0906-4661-A066-79330D2CC063/2015-01-38945
5A0C84E0-B1E0-4779-AE1D-8B65637668D6,295000,03/06/2014,CB23 7DL,S,N,F,,14,FOXS WAY,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/5A0C84E0-B1E0-4779-AE1D-8B65637668D6/2014-07-42973
45C7AD8F-46F5-49D3-9058-0BA2630076B2,390000,24/03/2014,CB23 7DL,D,N,F,,2,FOXS WAY,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/45C7AD8F-46F5-49D3-9058-0BA2630076B2/2014-04-03234
F99A6FBB-60D3-416F-B3F0-7BA7D93FF414,228000,29/08/2014,CB23 7DN,T,N,F,,19,ST THOMAS CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/F99A6FBB-60D3-416F-B3F0-7BA7D93FF414/2014-10-45125
2AFF2295-3507-40AB-982B-1AE25DEF5FFE,232500,23/09/2014,CB23 7DN,T,N,F,,20,ST THOMAS CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/2AFF2295-3507-40AB-982B-1AE25DEF5FFE/2014-11-09884
A008CCBC-ACEA-4CC0-AEC7-718C8F8184FC,222000,27/08/2014,CB23 7DN,T,N,F,,31,ST THOMAS CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/A008CCBC-ACEA-4CC0-AEC7-718C8F8184FC/2014-10-41442
849C01E1-BDDF-431F-84DD-10B385BC08B9,200000,06/05/2014,CB23 7DN,T,N,F,,7,ST THOMAS CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/849C01E1-BDDF-431F-84DD-10B385BC08B9/2014-07-05162
B9C260A7-0AC3-4ACF-9365-76F3A4A1CB87,397000,14/11/2014,CB23 7DT,D,N,F,,3,KENTINGS,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/B9C260A7-0AC3-4ACF-9365-76F3A4A1CB87/2015-01-38285
CF5991D3-3338-4CDA-A891-F507CC57E915,340000,16/01/2014,CB23 7DT,D,N,F,,7,KENTINGS,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/CF5991D3-3338-4CDA-A891-F507CC57E915/2014-02-88360
473C9DF4-F886-4601-BB43-F40B5AD52046,255000,03/09/2014,CB23 7DW,S,N,F,,10,THE COVERT,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/473C9DF4-F886-4601-BB43-F40B5AD52046/2014-11-88144
04680DB0-231B-4B3E-8248-CB84C51C1F4F,272495,11/03/2014,CB23 7DX,S,N,F,,2,COLLEGE HOUSES,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/04680DB0-231B-4B3E-8248-CB84C51C1F4F/2014-05-55473
60D8CEF2-BE12-4B35-83EA-3AB2E1A691E4,249950,30/06/2014,CB23 7DX,S,N,F,,3,COLLEGE HOUSES,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/60D8CEF2-BE12-4B35-83EA-3AB2E1A691E4/2014-08-20264
3BDF10F9-3EDB-497E-BEDD-94CFDEAE2850,793000,23/06/2014,CB23 7DY,D,N,F,,82,GREEN END,COMBERTON,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/3BDF10F9-3EDB-497E-BEDD-94CFDEAE2850/2014-10-54183
3B6D8A74-8F8E-4413-89E3-27E6244B2106,1050000,22/05/2014,CB23 7DY,D,N,F,,14,GREEN END,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/3B6D8A74-8F8E-4413-89E3-27E6244B2106/2014-07-12301
64DA02CB-7483-4359-8385-B0853491579C,450000,15/09/2014,CB23 7DY,D,N,F,,66,GREEN END,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/64DA02CB-7483-4359-8385-B0853491579C/2014-10-64257
174F879B-9132-4D26-85CD-9AD1A9360072,550000,02/05/2014,CB23 7DZ,D,N,F,,12,SOUTH STREET,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/174F879B-9132-4D26-85CD-9AD1A9360072/2014-06-43794
016678C2-61D3-454E-A8FF-1AE82857F8F1,250000,09/05/2014,CB23 7EG,S,N,F,,36,BUSH CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/016678C2-61D3-454E-A8FF-1AE82857F8F1/2014-07-08258
40B4375E-50C3-4B38-90FD-443158AFFEFE,250000,25/07/2014,CB23 7EG,S,N,F,,8,BUSH CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/40B4375E-50C3-4B38-90FD-443158AFFEFE/2014-09-21925
94CD4CC6-DA3A-4588-8442-715F7E16D6FD,187500,22/07/2014,CB23 7EG,F,N,L,,9,BUSH CLOSE,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/94CD4CC6-DA3A-4588-8442-715F7E16D6FD/2014-09-36417
DB438C14-8336-4A75-AD17-13E56F1C73A5,192500,25/09/2014,CB23 7EH,T,N,F,,1,WESTLANDS,COMBERTON,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,http://landregistry.data.gov.uk/data/ppi/transaction/DB438C14-8336-4A75-AD17-13E56F1C73A5/2014-12-06210
